user_id,age,gender,bmi,active_hours,workout_hours,workout_type,calories_burnt
1918,20.0,Male,31.538610758274785,6.480709154604737,0.40881334788851165,Cardio,1545.2196926209238
1919,48.0,Male,32.88776854799696,10.13996668225413,0.8307097132492237,Mixed,2009.0162963552275
1920,19.0,Female,28.813979940365527,8.852598406760505,0.0,None,1673.3996400797057
1921,56.0,Female,27.788335225481667,6.1761148582500605,0.9878453699519454,Cardio,1593.063912070212
1922,45.0,Female,32.37608730948766,3.9612504797447166,2.5684143561984656,None,1219.8859210693483
1923,48.0,Female,25.274650697441384,6.667282124477851,2.306297749854999,None,1419.474719422199
1924,43.0,Male,18.85879136219534,4.428985202722363,2.194931422631282,None,1131.4864338941898
1925,58.0,Female,31.071422526953675,10.981939587669508,2.0608522206082336,Strength,2321.078628158134
1926,59.0,Male,26.04346258093213,9.663318980985746,0.0,None,1726.7665239078958
1927,61.0,Male,24.22656730521414,6.934435969435208,2.578298364814068,Strength,1951.3689429584758
1928,55.0,Male,23.498704255007677,7.884736116361191,0.7550878698092749,Cardio,1674.4782281480507
1929,18.0,Male,25.07420756276673,8.345240433305294,0.7418483368053176,Mixed,1733.6357863192602
1930,19.0,Female,23.246911882116976,9.799525788663354,1.7463477944235806,Mixed,2061.6912565722214
1931,40.0,Female,35.826092740013955,9.543779203090047,1.0255639685046083,Mixed,2017.7516414100658
1932,32.0,Male,24.42857879253941,11.68680151304503,0.0,None,1912.965939229897
1933,29.0,Male,32.694686972045076,8.328965934162293,4.514362446932051,None,1659.84346313668
1934,48.0,Female,32.03382567205113,6.503877528910064,1.2649118745687806,Strength,1723.708384525274
1935,62.0,Male,28.806985665671757,11.7642492851306,2.3331767589445125,Strength,2431.13013695868
1936,43.0,Female,25.740201937106963,4.9325093516004195,1.0629033133046324,Mixed,1463.233617192038
1937,31.0,Male,22.97043335769213,6.732290678550757,-3.5600215443409526,None,1402.933401431997
1938,61.0,Female,31.993861571212825,8.14115510816292,2.5282240290673137,Cardio,2139.698932341883
1939,46.0,Female,23.87423440688281,9.02879438285952,0.0,None,1641.62178235478
1940,64.0,Female,20.97870511251191,5.3562135385121055,1.498482288000637,Strength,1545.104862576457
1941,23.0,Male,29.853588379827183,10.287966821465279,-0.19831580156193773,Strength,1787.669405632412
1942,38.0,Male,22.5710738544259,10.620431747704648,0.73624013994196,None,1787.7539133147238
1943,49.0,Male,22.755220551834856,8.689069733908646,0.0,None,1596.459178909213
1944,32.0,Female,32.141487922310176,7.118212555156198,0.0,None,1533.2361347387214
1945,28.0,Female,17.91798165652135,7.386966482658942,0.9409713067236458,Mixed,1606.070726175837
1946,40.0,Female,28.176499842005054,5.703339854586442,0.7344077130164247,Cardio,1498.9805264819795
1947,33.0,Female,24.703351453693887,11.553938954001387,0.0,None,1902.4274099370775
1948,35.0,Female,26.01668698598995,9.638535296288712,1.1578701003193088,Mixed,1955.5944195526324
1949,63.0,Female,29.990454729386798,8.046093776941838,0.4494739499281182,Strength,1694.4087149736754
1950,34.0,Female,22.256828470816785,9.476611764620044,2.204876238286388,None,1670.2294611701723
1951,27.0,Male,24.2616577159594,6.294062487029875,1.1037813191258594,Cardio,1592.7790896877534
1952,51.0,Female,19.371150522232103,4.7785846558011364,1.5278059075883412,None,1171.5699708024347
1953,51.0,Male,28.818195237546277,6.638128023368271,2.3857636534414253,None,1451.9947547122897
1954,52.0,Female,17.717740631667013,10.501443504412304,0.0,None,1727.3217567579006
1955,37.0,Male,26.18962584130164,6.5298908846079255,1.6215612415808245,Cardio,1739.1975951899738
1956,23.0,Male,26.8399484211703,6.413363980688647,0.0,None,1409.7358822805677
1957,27.0,Male,27.018702096450617,4.502850818157995,2.5092215211240383,None,1220.4721027803057
1958,48.0,Male,23.602122705245762,11.09036468360588,0.0,None,1845.0576954130456
1959,32.0,Male,26.536453797441727,8.518042220210345,1.9199589584613714,Cardio,2001.1605516877262
1960,47.0,Female,18.14935269311458,3.791509120429162,0.0,None,1060.644438974062
1961,20.0,Male,24.542977174288986,7.64903605045817,2.9759125708918193,None,1510.333376788707
1962,63.0,Female,17.18081747571417,9.147160334982969,1.2412174136316352,Cardio,1834.7676909817658
1963,44.0,Female,26.217738648310142,8.444720459467426,2.109165609905446,Mixed,2028.482554410933
1964,29.0,Male,23.833279383562513,10.847670628811574,2.737188946656288,Strength,2370.53764604804
1965,63.0,Female,25.25865736679037,7.253640071995815,3.1079987760788312,None,1477.9505808674853
1966,57.0,Female,22.31399031076279,8.853176472579891,1.7214806033890337,Strength,1952.7536710434238
1967,60.0,Male,21.703799909695494,10.386832798589491,3.2806441556592834,Cardio,2411.850110087761
1968,59.0,Female,22.478888667832827,9.928918493591224,0.0,None,1717.6807360374505
1969,60.0,Female,23.457367537387274,6.932688805355759,-0.45303210075345546,Mixed,1337.2361357587574
1970,21.0,Female,26.10443284853573,7.645392640117603,0.0,None,1525.5835924971175
1971,30.0,Female,26.73949254791855,6.796834574698696,2.901823335566693,Mixed,2027.4430500623937
1972,37.0,Female,29.797434967665247,7.730871776432672,0.0,None,1571.0615273199198
1973,44.0,Female,29.39057405128772,11.028849804496712,0.120969137823699,Strength,1920.9845485272883
1974,52.0,Female,24.176222205911394,8.509794768984126,3.078052574915266,Mixed,2208.3522139405795
1975,52.0,Male,29.941378201376384,7.4294981434189475,0.0,None,1542.3635963556587
1976,50.0,Male,22.92692241093969,7.343945461580233,0.3874245095472193,Cardio,1541.148672176864
1977,63.0,Female,31.59701484577782,8.34777978851279,2.4054300683563357,None,1650.7481273090573
1978,63.0,Female,30.75346837533392,5.824514115281527,0.7374555736700964,None,1389.986095281492
1979,51.0,Male,26.254941715885312,9.979727644585907,0.5358270439409539,None,1760.522181617444
1980,20.0,Female,26.05934708453315,4.990994765245292,0.5044700155582379,Cardio,1360.5869504815082
1981,37.0,Female,28.375738560847395,4.1606631754695345,0.3794556124627273,None,1199.8237031554272
1982,38.0,Male,26.0383907779994,7.220841759781706,2.0298539833306206,Strength,1888.4388804242885
1983,23.0,Female,24.329304582886113,12.250477035761968,0.7807553211336594,Mixed,2124.4918136317897
1984,25.0,Male,21.501914652373255,4.387284365636445,1.1189845497627695,Strength,1377.544493039931
1985,54.0,Female,27.256620133359455,9.133090739899894,0.0,None,1685.875275323584
1986,51.0,Male,15.81668598551173,8.002976597331172,0.17098297727442713,Cardio,1492.66111504312
1987,50.0,Female,27.59333108105159,8.299592510578544,0.0,None,1605.8925618683702
1988,43.0,Male,22.20376761032595,8.909617177817111,2.1853297173529924,Strength,2050.065337355569
1989,35.0,Male,20.32798454856106,7.441846034134397,0.0,None,1447.4644488990502
1990,24.0,Female,21.335281070184912,7.294435338782928,0.9758529494012641,None,1442.796344580142
1991,62.0,Female,23.628469685397597,6.135894065787369,0.8913107567298567,None,1349.8741034327127
1992,48.0,Male,27.40489945567071,7.55696215152639,0.0,None,1529.745209709346
1993,19.0,Female,22.278025919086694,7.7614220125123055,0.0,None,1498.9224604420974
1994,25.0,Male,26.89753193088232,11.726310247585127,2.2829753272031974,None,1941.6063440673358
1995,30.0,Male,22.799557525274754,4.869474220482106,0.0,None,1214.9429973009583
1996,30.0,Female,25.32760084395599,2.6833940256651987,2.0997887575820826,Mixed,1441.5731625224964
1997,21.0,Female,19.541494250108492,6.305958451382392,2.3994758358055845,Mixed,1805.905954800441
1998,60.0,Female,26.199364494607384,9.471976038639372,3.310578162360212,Mixed,2371.3068812820534
1999,21.0,Female,28.73003846577679,7.108185434182007,2.9454833185691083,None,1498.1189280759686
2000,46.0,Female,29.194280160976355,7.1899869462870125,0.0,None,1510.9414962384649
2001,54.0,Female,30.710634543440808,5.032971427750976,2.640330932092874,Strength,1838.4696746280806
2002,52.0,Male,28.731985038864817,9.723500772804668,2.105652570429138,Strength,2180.8004417549423
2003,44.0,Female,23.160291167040764,4.567889381227523,3.999105507923081,Mixed,1988.2129513777763
2004,48.0,Male,20.341651309179614,7.39737807390283,0.3046120351485371,Mixed,1504.0767275117864
2005,59.0,Female,26.722068719524927,10.45356546688763,1.5556751688066297,Strength,2123.712267645338
2006,46.0,Female,29.640569262959538,8.056007262374463,0.03532160204472046,Strength,1609.0707392759857
2007,60.0,Male,23.894182810897117,7.412687410366087,0.040392402438823805,Cardio,1488.2890496333448
2008,61.0,Male,24.415924153480923,9.742983959134019,1.5631486996569384,None,1718.4576374482112
2009,25.0,Female,20.744713669672272,6.0075218137861786,2.645784785569707,Cardio,1837.356275189282
2010,20.0,Male,18.066822142955186,11.341635057748471,0.0,None,1814.8317272043992
2011,43.0,Female,19.414735332361023,8.383064513492085,0.0,None,1532.4538046728187
2012,26.0,Female,21.400331840609876,4.259724747372441,0.0,None,1139.9757931433428
2013,28.0,Female,24.749806646652107,10.070503570082044,0.0,None,1754.5484234747255
2014,38.0,Female,28.44496133127536,9.462002201415856,-1.118676375769783,Mixed,1506.9145583003829
2015,50.0,Male,24.85281062480655,11.34085507219503,-0.21181398421020647,None,1882.6136134675685
2016,33.0,Male,27.59825925935965,5.02297809089102,2.16801051012539,None,1278.2804016826985
2017,22.0,Female,27.670197412344972,9.471347221624246,3.027122090708023,Cardio,2329.261114427479
2018,57.0,Male,24.366896834225518,7.001403410730636,0.0,None,1443.8093094153187
2019,51.0,Male,24.37284355285362,8.913803146611452,0.6946990567257932,Cardio,1774.04856153484
2020,44.0,Female,24.369571729844257,10.32454079789577,1.7554203119513083,Cardio,2127.2338594782814
2021,40.0,Male,21.215872988008343,10.1911296716486,0.0,None,1731.2716970449435
2022,57.0,Male,27.264854318645096,7.907323516579637,0.7270198957338369,Mixed,1708.7848739911822
2023,61.0,Male,25.559780806218512,8.513140893397486,1.0160420021836671,Mixed,1810.120297838667
2024,63.0,Female,27.040931775220397,9.434852683623195,0.0,None,1713.8945861145235
2025,47.0,Female,27.672906157024116,8.47281597153431,1.7293692511137062,Mixed,1969.8845089464135
2026,28.0,Male,26.56716576162902,8.575607786069137,4.272136993190479,Cardio,2477.6598348612997
2027,30.0,Male,32.90153812584872,4.657729722049089,0.39610297773056957,None,1294.788353463396
2028,23.0,Female,26.47941078244756,8.74439391001813,-0.6632821866032708,Cardio,1506.5770615056344
2029,42.0,Male,19.646500301822662,6.938565624466827,2.201173969648994,Mixed,1830.5563593947081
2030,48.0,Male,27.314642476552887,9.049932254601352,1.2286881897345912,None,1678.139650225664
2031,19.0,Female,25.674541919163975,10.915719552184262,0.010152273920559063,None,1848.317374410066
2032,51.0,Male,22.850264376583574,8.78479711136644,0.0,None,1606.9823549024798
2033,64.0,Female,24.059471576854026,8.685464935114561,1.922316621657595,Strength,1993.6045336115155
2034,22.0,Male,27.468797255850333,10.458860877622197,2.395444471624419,None,1820.574060320723
2035,20.0,Male,19.01093994659435,6.920457845054701,1.3875607860713661,Cardio,1659.6673411856868
2036,26.0,Male,24.3270808028543,6.114745452797901,2.083320477042842,Strength,1771.4094487169014
2037,46.0,Female,25.21781275143649,6.952679034927775,2.2823998205502436,Cardio,1903.925995117191
2038,63.0,Female,30.970979940435978,8.38987191340689,1.9622672943150277,None,1648.6969907450489
2039,30.0,Male,20.481874438464466,7.111430429245009,1.2401483334878025,None,1415.9617873091456
2040,41.0,Female,24.21105684705107,6.210348310830292,0.0,None,1363.1453995535398
2041,52.0,Female,24.031422255293766,11.413225612832047,1.7530182246157437,None,1881.6367838361425
2042,55.0,Male,26.17486325918285,6.151197146891815,1.9572225444828888,Cardio,1768.3128561775875
2043,43.0,Female,28.997816216404157,8.87413904617151,0.0,None,1677.3920667811926
2044,50.0,Male,21.46584649877699,7.77799665709613,0.0,None,1492.4581306973828
2045,33.0,Female,27.858080924672343,7.931801684686832,1.5787253689127363,Strength,1887.5060514979539
2046,60.0,Male,30.073270791741926,8.381918133712846,1.5705364295877389,None,1638.924521288704
2047,59.0,Female,29.53481356658088,11.063906760626498,0.9414330875159332,Mixed,2090.0254292316454
2048,38.0,Female,21.42995771356859,8.49561063805229,1.858032507919986,Strength,1935.467142524912
2049,33.0,Male,27.973788522857127,7.494689269722788,2.403739693928836,Strength,2009.9547509866172
2050,25.0,Male,23.24608728849933,5.694370335008847,2.3012397717328383,Strength,1762.1458607324455
2051,60.0,Female,27.260716151400867,10.308126616554585,0.0,None,1803.4198231694672
2052,34.0,Female,28.55088301682189,8.842206846859806,0.5618514608991286,Strength,1782.0998070340252
2053,37.0,Female,32.734244453989305,6.576412028833344,0.0,None,1484.9836474232275
2054,43.0,Male,21.570785969552485,6.676676150223342,1.6836485695757777,Cardio,1720.1051886330147
2055,48.0,Female,26.12193063159539,7.056036307099199,1.2840172390344944,Strength,1723.6263848327726
2056,21.0,Male,21.27783265871904,6.074365668473077,1.3747332968833674,None,1320.2148934344982
2057,49.0,Male,24.43107885273943,10.453135252365099,0.0,None,1789.624313763904
2058,28.0,Male,28.99302644533229,4.507436866004165,0.0,None,1240.6739510537395
2059,46.0,Female,30.46688954159554,7.770669811076925,0.0,None,1581.7358765236477
2060,20.0,Male,26.103311768122868,6.336222284599211,2.3691395606158934,Cardio,1868.4832582643287
2061,33.0,Female,26.6341932777447,7.900638923804191,-0.28901510266074704,Cardio,1614.2088456900158
2062,34.0,Male,14.306985926060397,8.89292032536121,-0.03297824965507212,None,1532.361891796725
2063,60.0,Female,21.892160511512255,5.953009899773695,2.404839639064248,Cardio,1795.1905229053418
2064,63.0,Male,24.0976395654395,11.084764472860687,3.137132629520397,Cardio,2476.879368844543
2065,38.0,Female,23.44726061975322,7.688537297750749,0.0,None,1503.326335972607
2066,33.0,Female,31.75920672744357,9.57375350969649,0.749214610104015,Strength,1924.8103402648876
2067,21.0,Male,21.307854280852776,4.8365121996657745,0.7029782846880899,None,1196.7297627751052
2068,55.0,Male,26.158960569216767,7.089916267877473,0.0,None,1470.581232479915
2069,61.0,Male,7.981409011489063,8.314130813561519,1.7908325050692087,Mixed,1769.3936724848843
2070,52.0,Female,20.0155021480153,6.721646750858794,0.7473491821536802,None,1372.3196965660322
2071,30.0,Male,27.140810623277446,10.276587214917976,0.0,None,1799.0668277245722
2072,42.0,Female,17.253539924952417,6.514138527568152,0.0,None,1323.9492520063395
2073,26.0,Female,17.84610742377688,8.809339423613194,1.9846209582862713,Cardio,1956.3192082563423
2074,18.0,Male,21.9193058202418,5.460524472195537,0.9974548272378723,None,1265.2455054219718
2075,33.0,Male,28.927975570678967,10.46216106606678,1.3450934011088016,None,1835.4958623134678
2076,32.0,Male,24.02142298244666,8.409562715384128,0.0,None,1581.1705013628793
2077,55.0,Male,22.826469023900195,9.10592721530873,0.0,None,1638.857411769875
2078,18.0,Female,18.729564971397267,5.961970791054236,-0.2787194999014304,None,1283.4927288193962
2079,59.0,Male,26.98145922396724,6.969775539016173,-0.20018781111696993,None,1466.7921461412898
2080,48.0,Male,23.546492972809247,8.232192356822155,1.5681209510546263,Cardio,1872.3083556212332
2081,41.0,Male,24.618705788339074,6.372669238861429,1.1229364039348955,Mixed,1608.0412625565127
2082,54.0,Male,18.207858914552794,8.856888239405947,0.0,None,1567.7674130861228
2083,43.0,Female,23.628438133119943,8.650289237422417,1.5181745057733804,Strength,1904.9482062281172
2084,34.0,Male,24.771695810946284,10.380786057705933,1.4778166665344379,Strength,2081.3588971869435
2085,58.0,Female,23.716602469139314,10.724232310998506,2.609684144346822,Cardio,2331.5260846606084
2086,23.0,Male,24.29292452994733,6.39577880415959,1.2092449033295496,Mixed,1624.3561063813422
2087,24.0,Female,25.110617849773092,7.146335981613282,0.9503473701707407,None,1465.7397766590593
2088,20.0,Male,28.13298317521533,3.140384060787569,2.1913346416120754,None,1095.3682378309102
2089,21.0,Male,26.83397257173649,4.940663422512701,2.338361127687541,None,1262.406067968635
2090,21.0,Male,28.734690979365467,5.922497590945745,1.7780915508865438,Strength,1735.2149790655378
2091,63.0,Male,26.2864020102397,8.495658892302863,2.8970165073939946,None,1612.4299093326833
2092,63.0,Male,19.573702265345133,7.20587935795859,2.9553945664664996,Cardio,2007.4038717426101
2093,23.0,Male,21.93916945967982,10.405108459330782,0.7856139229819438,Cardio,1917.025325126265
2094,63.0,Female,21.81608394825217,5.34333481044982,0.0,None,1252.4943205275038
2095,26.0,Female,26.610815384967424,6.902641374492916,1.8670398850149077,Strength,1829.7802683019472
2096,22.0,Male,27.277839318062256,5.09491214307036,0.5366470925694787,None,1282.2696074876585
2097,55.0,Male,23.09246277965216,8.887603288594416,3.033191802375647,Strength,2226.3233171310926
2098,43.0,Male,21.45617099132378,5.523758900529511,1.7158792645748506,Cardio,1610.113452881159
2099,60.0,Male,25.196905599354587,9.157039590350202,0.9925323529257469,None,1667.6730150285662
2100,43.0,Male,21.808344502617015,6.3883686469692265,0.0,None,1356.920309723093
2101,47.0,Female,32.145123733554556,8.04425814793939,2.1140469637814823,Mixed,2048.686444885781
2102,29.0,Male,23.575676462436423,9.615551006344035,0.0,None,1697.3118652587677
2103,49.0,Female,23.190754885105285,6.4119248820877335,0.5924711445060101,Mixed,1491.5942659610282
2104,22.0,Male,27.071131219870754,5.26865627297672,1.6874943392543889,None,1297.5769394963795
2105,50.0,Male,21.696241540430762,13.626006498079883,1.767566604237906,Strength,2433.076386059877
2106,30.0,Female,29.14357752430195,6.817216153432975,0.052423386722542986,None,1473.157390586317
2107,54.0,Male,22.378149839475448,8.293601815116233,3.2656957062576923,None,1553.1416799063777
2108,31.0,Female,27.884070229853467,-7.634511685873802,1.1766776191558133,Cardio,1777.6273947170773
2109,38.0,Female,26.211836427672484,7.546509386195275,0.0,None,1516.7693028962524
2110,35.0,Male,30.471594765419745,7.234327742994052,0.0,None,1528.1487219536025
2111,43.0,Female,28.83127600793784,9.088933646929254,2.570206613714305,Mixed,2211.247447515165
2112,28.0,Female,21.44560233587968,6.998936386771977,1.7223728625528563,Strength,1758.8242345465658
2113,59.0,Male,29.338064220164664,10.910957102733846,0.8384984190807565,Mixed,2052.1760362911828
2114,61.0,Male,20.627923841608865,8.517490044057583,2.1709155606732056,Strength,1992.211354956488
2115,45.0,Male,32.82693041842418,9.65562406227896,1.537569502570904,Mixed,2101.345610926319
2116,18.0,Female,23.604026588721954,9.604544498848627,1.8744516411265093,None,1696.4947157720821
2117,23.0,Female,24.060060022938856,3.9236147240085977,2.5870801482989725,Mixed,1650.3781022900428
2118,47.0,Female,26.161320833692926,7.3793568000593615,1.2242250082103512,Mixed,1744.3938899849354
2119,61.0,Male,24.39515020979541,9.364444811057414,-0.13833179939819717,Strength,1652.7296233240559
2120,47.0,Male,22.539123331507767,9.900931855039444,0.12848116689221056,Strength,1741.180652197464
2121,25.0,Male,27.67560520443327,8.470312498511095,0.7770438815531316,Cardio,1779.1960782060687
2122,60.0,Male,22.76828546339598,7.139365105934917,3.0668040066953672,Cardio,2054.980166566525
2123,50.0,Male,15.638913574465693,6.972106958475357,0.0,None,1353.5998315921925
2124,45.0,Female,27.684486167202056,8.158788300515482,2.3968108921689546,Mixed,2072.0858701573598
2125,18.0,Male,20.60347250505255,8.241760784027843,0.0,None,1530.2108034533098
2126,54.0,Female,25.30333166349446,7.712100792013114,0.10397575666750569,Strength,1545.038547169757
2127,39.0,Male,18.89994960672955,6.061449686068429,1.7905225445781907,None,1295.1444646741384
2128,23.0,Female,22.57249652524581,9.727603290997788,1.6603840954229978,None,1698.485294352237
2129,51.0,Female,24.61172015256068,10.007755334420292,1.58920098052687,None,1746.892734967636
2130,52.0,Male,35.858238127000035,8.654391419281417,0.0,None,1724.021523198142
2131,53.0,Female,30.85694476480377,7.010259881022964,1.9167199112640032,Cardio,1892.939418003135
2132,27.0,Male,26.617503582880072,3.9565604448487948,0.0,None,1161.83108031368
2133,53.0,Female,25.707193620483004,7.993100198262873,1.3381570555037592,Mixed,1824.0133671318692
2134,50.0,Female,27.762573645669104,2.82708989395959,0.5750305744506607,Mixed,1175.3408407427823
2135,45.0,Male,28.41009518674015,7.336094528444562,3.001099477498701,Strength,2117.930300211598
2136,64.0,Female,31.59642301830311,9.739707304216228,0.859800963521851,Mixed,1961.8951533090242
2137,25.0,Male,25.077331710875402,11.794316568772738,1.205695422507346,Mixed,2171.344058487497
2138,43.0,Male,24.921403492238344,4.4709257909469216,2.2033656402101736,Mixed,1636.9797420591103
2139,44.0,Female,29.148880333932787,7.600989722532918,2.1340808197092773,Cardio,1978.403939534475
2140,55.0,Female,28.867129041641935,8.47678361532925,2.515650494361637,Cardio,2139.4797508216716
2141,44.0,Female,26.187311896769025,7.707703342240519,1.2534165731631415,Mixed,1783.3267678243703
2142,46.0,Male,27.088125023968377,6.9925176978280685,1.4571005704167472,Cardio,1761.5531341058402
2143,34.0,Female,23.72628846307862,10.306007408498434,3.298590885913198,None,1767.8636254806297
2144,52.0,Female,26.643532411562937,10.919118799958937,1.6952956808563322,Strength,2197.4063402827896
2145,56.0,Male,26.596079928680254,9.267138073380295,1.3092839089920445,Strength,1954.531388423241
2146,34.0,Female,22.430688814715737,4.966394228897911,0.0,None,1220.9463110369484
2147,44.0,Female,28.362825783520258,6.4200197664738905,-0.34789483741897365,Strength,1356.051266998797
2148,56.0,Female,27.33820731495659,9.437690343857174,0.0,None,1717.1511075352832
2149,57.0,Female,30.344451629811335,7.648558855643483,1.3181578698875716,None,1568.3004018624615
2150,62.0,Female,31.075266075889793,9.71661683010546,1.5665272290321124,Cardio,2095.7197895758663
2151,39.0,Female,23.731952394271534,4.56462287118272,0.0,None,1193.7818110609874
2152,32.0,Female,26.529846990773702,8.625869127204231,1.0508078712068913,Cardio,1838.0469568695385
2153,55.0,Male,26.106762019775893,7.9658178078107635,1.8513013561923526,Mixed,1927.9096722173058
2154,31.0,Female,27.61801150051507,10.539879862078292,0.0,None,1830.1681012129798
2155,19.0,Female,30.09488449574947,9.077223862710435,1.816973617821217,Mixed,2072.0659547927817
2156,28.0,Male,19.88103719252679,11.313704175174541,0.0,None,1830.180789442722
2157,29.0,Female,22.774781369127794,8.321294120954246,1.3794260300348653,Mixed,1835.7624317936757
2158,32.0,Female,27.43670964851939,8.091087880309654,2.4610912236037716,Strength,2075.694129236914
2159,52.0,Female,29.36881540065275,5.855980335453475,0.9253717449876587,None,1379.2861875518752
2160,30.0,Male,24.861627129416718,8.688840569892017,2.8510127254061928,Cardio,2187.7028733646075
2161,57.0,Female,27.23779986285999,8.029710187212052,2.4798189418903283,Strength,2071.312805727871
2162,22.0,Male,13.999741872590437,8.155270459650744,-1.5611268348904241,Cardio,1143.2990977128939
2163,19.0,Male,20.97164075788661,10.053099287245743,2.8513710881201573,Mixed,2285.300553927472
2164,20.0,Male,27.234996635862668,5.0400261277043015,-0.2989571270069651,Mixed,1216.5611537276636
2165,30.0,Female,23.27162908285615,10.326164448113055,1.271609476323026,Mixed,2019.6546309044722
2166,46.0,Male,21.816075140256295,9.909729860089108,2.944838219178225,Cardio,2298.1013812471188
2167,42.0,Female,20.433702199922344,10.58274309116408,2.721397052843012,Strength,2306.890741684234
2168,41.0,Female,20.516308132076713,6.250622070108206,2.562465854857689,Mixed,1842.7184593031257
2169,53.0,Male,20.10325758822617,9.038537783142973,2.219752092274894,None,1604.8863541965588
2170,35.0,Male,23.668976114672976,11.361266789806038,0.257491117087876,None,1872.8164401273336
2171,45.0,Female,24.899023080173507,4.424012142493008,0.0,None,1191.3914450510358
2172,48.0,Female,27.556569760084525,9.077028367442924,0.0,None,1683.2685343451376
2173,23.0,Male,22.136148083056057,12.017568200114688,2.1505105454549485,Strength,2353.2204099330193
2174,53.0,Female,24.227488145958304,6.989816549886083,1.041708672223368,Mixed,1649.598270892865
2175,23.0,Male,25.35838394600168,8.009199518484687,2.6013675025996568,Strength,2074.777291828417
2176,37.0,Female,28.6845111591891,7.226732028895203,1.094906541011546,Strength,1728.4996226837206
2177,27.0,Female,23.612808354602354,6.957328153974601,2.1115290549323773,None,1431.8608989434836
2178,26.0,Female,23.300492232438355,7.682651839161752,2.537387340881633,Cardio,2008.7475744168855
2179,30.0,Male,19.78456909469743,9.087962744128042,3.1099392634347343,Strength,2228.6298180467256
2180,62.0,Male,16.06403869146375,5.803628993273277,0.0,None,1241.0032862419653
2181,51.0,Male,25.046653394170285,7.526454274385367,2.263807980328318,Cardio,1955.873557445903
2182,55.0,Female,16.50401844547042,9.488265931645437,0.5789092903881647,None,1613.8667776192478
2183,39.0,Female,22.61139816363891,9.881966616900566,0.8206947775927013,Strength,1878.449598844986
2184,19.0,Male,25.491857673083825,10.034377657747342,-0.9212637885071375,Cardio,1574.103584804145
2185,23.0,Female,26.7092018408396,4.339581653570455,1.995649352434865,Strength,1600.1800542524145
2186,50.0,Male,28.215135627789202,8.425865280657836,1.9288808347922664,None,1624.737884343676
2187,22.0,Female,25.57249703478504,6.440552468666066,0.2258650913525304,Cardio,1444.9532354849632
2188,21.0,Female,24.415962999098458,12.582448084979772,0.0,None,2002.4044384889617
2189,36.0,Female,24.90854995392777,10.437143916534415,-0.2217723744235387,Mixed,1748.4454163080115
2190,42.0,Male,25.159376251278868,8.498096162667352,0.0,None,1601.4033787795238
2191,54.0,Male,21.962167466653288,6.5618326318312015,0.0,None,1375.804937849653
2192,22.0,Female,26.03130380419888,8.895363329996048,0.0,None,1649.8493710415937
2193,41.0,Female,17.94783005901033,10.166996108910421,0.9722842133445303,Strength,1890.6347541500515
2194,49.0,Male,25.039979787226564,6.669609323850217,-1.112743615790897,Mixed,1194.8120070991079
2195,18.0,Female,19.218296155337228,8.366936562900355,2.0652790964786054,Mixed,1941.932437139129
2196,22.0,Male,24.666578480719078,9.154673044338278,0.0,None,1662.1330892410185
2197,45.0,Female,21.322119836570206,9.260879484689584,0.0,None,1639.3091468346606
2198,46.0,Male,25.473286840899178,6.122764022004865,1.2953063449887439,Cardio,1626.0705396072271
2199,64.0,Male,24.521514498728713,6.553350931004735,0.0,None,1400.5502380877606
2200,43.0,Female,29.696412620931756,6.1782481774280384,2.6861342434458297,Strength,1952.0157926412874
2201,26.0,Male,,7.527870437245549,0.0,None,1570.6449064657365
2202,30.0,Male,23.89722689020816,7.274195806182891,,None,1466.3918495203707
2203,20.0,Male,28.884430960089936,4.52371589158482,1.7338765880585905,Mixed,1587.9912163710994
2204,48.0,Female,27.12530633266385,9.951190507797293,0.8132584071901608,None,1766.372114106368
2205,44.0,Male,25.576273911649363,9.828441284554609,1.4766598579655261,None,1738.6068675719546
2206,31.0,Female,22.2898033845806,12.662853178424648,0.0,None,1989.1833516882707
2207,62.0,Male,22.430786102123992,4.45147956438324,0.9948113771271375,Strength,1368.4180928849914
2208,47.0,Male,16.32525944669578,4.059976122629305,0.0,None,1069.2502067298883
2209,51.0,Male,24.744086922240296,10.099931304280915,0.630577898470531,Mixed,1883.5495793446007
2210,52.0,Male,31.860357406648028,4.667554054991449,2.280970288411742,None,1285.3589795656253
2211,36.0,Male,20.487668233477326,4.8354491830661415,1.563370156003513,Mixed,1501.09563184209
2212,54.0,Male,24.146648633431365,4.13206223137165,0.23069592064799904,Cardio,1200.8118936010787
2213,55.0,Female,20.965654804291674,4.196402649632708,0.0,None,1129.2968130061874
2214,42.0,Male,25.240593795946452,7.204376309749356,2.529339211881382,Strength,1978.7114113106763
2215,51.0,Male,25.4264916107906,9.08797853683733,2.4853766848802548,Mixed,2160.13810676769
2216,26.0,Male,27.594579535017978,8.7054732084859,1.3158157943341822,Mixed,1909.6562750656062
2217,54.0,Female,22.248465117920123,7.359237426276504,2.1464424489524383,Mixed,1887.6968835973394
2218,52.0,Male,21.50480530031581,9.359364845372975,-0.17286142852658437,Strength,1616.4122518351387
2219,42.0,Female,23.066813805858377,6.166068335018283,2.059100258852856,Mixed,1759.0950233309832
2220,36.0,Female,29.55400078081471,7.286536732101219,0.7559291944528801,None,1524.1936810182688
2221,49.0,Female,23.121009977256765,11.52277430474538,0.20771587358429278,Strength,1925.0307049639641
